"Id","Date","Survey_Start","Survey_End","Surveyed_Persons","Parliament_ID","Institute_ID","Tasker_ID","Method_ID","NoParties"
834,2018-03-16,2018-03-13,2018-03-15,"1214","0","6","5","0",7
833,2018-03-16,2018-03-02,2018-03-15,"5004","2","16","60","0",8
832,2018-03-13,2018-03-09,2018-03-12,"2033","0","5","4","0",7
830,2018-03-12,2018-03-05,2018-03-09,"2507","0","2","63","0",7
829,2018-03-10,2018-03-01,2018-03-07,"1869","0","3","3","0",7
828,2018-03-08,2018-03-05,2018-03-07,"1001","11","1","46","0",7
827,2018-03-07,2018-02-23,2018-03-02,"1025","6","21","65","0",7
826,2018-03-05,2018-03-05,2018-03-05,"1052","0","5","4","0",7
825,2018-03-05,2018-03-04,2018-03-05,"1502","0","2","63","0",7
824,2018-03-03,2018-02-22,2018-02-28,"1890","0","3","3","0",7
823,2018-03-03,2018-02-26,2018-03-02,"2505","0","2","63","0",7
822,2018-03-01,2018-02-26,2018-02-28,"1502","0","1","10","0",7
821,2018-02-28,2018-02-26,2018-02-28,"1585","0","13","47","0",7
820,2018-02-27,2018-02-20,2018-02-27,"11878","0","16","14","0",7
819,2018-02-26,2018-02-23,2018-02-26,"1063","0","5","4","0",7
818,2018-02-26,2018-02-12,2018-02-26,"5040","2","16","60","0",8
816,2018-02-26,2018-02-12,2018-02-22,"1006","3","2","15","0",7
817,2018-02-25,2018-02-08,2018-02-22,"1027","2","2","63","0",8
815,2018-02-25,2018-02-08,2018-02-22,"1000","9","2","63","0",7
814,2018-02-25,2018-02-08,2018-02-22,"1000","1","2","63","0",7
813,2018-02-25,2018-02-08,2018-02-22,"1000","10","2","63","0",7
812,2018-02-25,2018-02-08,2018-02-22,"1000","7","2","63","0",7
811,2018-02-24,2018-02-15,2018-02-21,"1985","0","3","3","0",7
810,2018-02-24,2018-02-19,2018-02-23,"2506","0","2","63","0",7
809,2018-02-23,2018-02-09,2018-02-19,"1267","16","5","4","0",7
808,2018-02-23,2018-02-02,2018-02-15,"1271","0","9","6","0",7
807,2018-02-23,2018-02-20,2018-02-22,"1360","0","6","5","0",7
806,2018-02-23,2018-02-20,2018-02-21,"1052","0","1","1","0",7
831,2018-02-21,2017-12-12,2018-02-21,"5955","4","16","14","0",7
805,2018-02-20,2018-02-13,2018-02-20,"11909","0","16","14","0",7
804,2018-02-19,2018-02-16,2018-02-19,"2040","0","5","4","0",7
803,2018-02-17,2018-02-08,2018-02-14,"1478","0","3","3","0",7
802,2018-02-17,2018-02-12,2018-02-16,"2501","0","2","63","0",7
801,2018-02-15,2018-02-13,2018-02-15,"1001","0","1","11","0",7
800,2018-02-13,2018-02-09,2018-02-13,"11841","0","16","14","0",7
799,2018-02-12,2018-02-01,2018-02-09,"1510","2","4","12","0",8
798,2018-02-12,2018-02-09,2018-02-12,"2608","0","5","4","0",7
797,2018-02-10,2018-02-01,2018-02-07,"1226","0","3","3","0",7
796,2018-02-09,2018-02-07,2018-02-08,"1003","0","2","63","0",7
795,2018-02-08,2018-02-01,2018-02-07,"1007","0","4","7","0",7
794,2018-02-05,2018-02-02,2018-02-05,"2034","0","5","4","0",7
793,2018-02-05,2018-01-29,2018-02-02,"2507","0","2","63","0",7
792,2018-02-03,2018-01-25,2018-01-31,"1247","0","3","3","0",7
791,2018-02-02,2018-01-30,2018-02-01,"1302","0","6","5","0",7
790,2018-02-01,2018-01-29,2018-01-31,"1502","0","1","10","0",7
789,2018-01-31,2018-01-26,2018-01-30,"1003","1","1","25","0",7
788,2018-01-31,2018-01-15,2018-01-25,"1008","3","2","15","0",7
787,2018-01-29,2018-01-26,2018-01-29,"2073","0","5","4","0",7
786,2018-01-29,2018-01-22,2018-01-26,"2505","0","2","63","0",7
785,2018-01-27,2018-01-18,2018-01-24,"1513","0","3","3","0",7
784,2018-01-26,2018-01-22,2018-01-24,"1043","0","1","1","0",7
783,2018-01-25,2018-01-05,2018-01-18,"1221","0","9","6","0",7
782,2018-01-25,2018-01-19,2018-01-23,"1566","0","13","47","0",7
780,2018-01-23,2018-01-22,2018-01-22,"1169","0","5","4","0",7
779,2018-01-22,2018-01-22,2018-01-22,"1282","0","2","63","0",7
778,2018-01-21,2018-01-15,2018-01-19,"2501","0","2","63","0",7
777,2018-01-20,2018-01-11,2018-01-17,"1419","0","3","3","0",7
775,2018-01-19,2018-01-09,2018-01-16,"1006","7","1","35","0",7
774,2018-01-19,2018-01-16,2018-01-18,"1332","0","6","5","0",7
776,2018-01-18,2018-01-02,2018-01-11,"1001","8","2","38","0",7
773,2018-01-18,2018-01-15,2018-01-17,"1504","0","2","63","0",7
781,2018-01-16,2018-01-06,2018-01-16,"5040","2","16","60","0",8
772,2018-01-15,2018-01-12,2018-01-15,"2000","0","5","4","0",7
771,2018-01-15,2018-01-08,2018-01-12,"2501","0","2","63","0",7
770,2018-01-14,2018-01-09,2018-01-11,"1002","10","1","28","0",7
769,2018-01-13,2018-01-04,2018-01-10,"1899","0","3","3","0",7
768,2018-01-10,2018-01-03,2018-01-08,"1002","2","1","34","0",8
767,2018-01-10,2018-01-02,2018-01-08,"1517","11","5","4","0",7
766,2018-01-09,2017-12-11,2018-01-08,"11880","0","16","14","0",7
765,2018-01-08,2018-01-05,2018-01-08,"2028","0","5","4","0",7
764,2018-01-07,2018-01-02,2018-01-05,"2503","0","2","63","0",7
763,2018-01-06,2017-12-21,2018-01-03,"1440","0","3","3","0",7
762,2018-01-04,2018-01-02,2018-01-03,"1506","0","1","10","0",7
761,2018-01-03,2017-12-27,2018-01-02,"1005","0","4","7","0",7
760,2018-01-02,2017-12-29,2018-01-02,"2012","0","5","4","0",7
759,2018-01-02,2017-12-27,2018-01-01,"1007","2","4","12","0",8
758,2018-01-02,2017-12-12,2017-12-21,"1002","3","2","15","0",7
757,2017-12-28,2017-12-25,2017-12-27,"1992","0","13","47","0",7
756,2017-12-27,2017-12-18,2017-12-22,"2504","0","2","63","0",7
755,2017-12-23,2017-12-14,2017-12-20,"1861","0","3","3","0",7
754,2017-12-23,2017-12-21,2017-12-22,"2203","0","5","4","0",7
753,2017-12-21,2017-12-01,2017-12-14,"1443","0","9","6","0",7
752,2017-12-19,2017-12-15,2017-12-18,"2031","0","5","4","0",7
751,2017-12-16,2017-12-11,2017-12-15,"2501","0","2","63","0",7
750,2017-12-16,2017-12-07,2017-12-13,"1865","0","3","3","0",7
749,2017-12-15,2017-12-11,2017-12-13,"1029","0","1","1","0",7
748,2017-12-14,2017-12-08,2017-12-12,"1003","11","1","46","0",7
747,2017-12-13,2017-12-12,2017-12-13,"1003","2","5","4","0",8
746,2017-12-13,2017-11-24,2017-12-13,"5019","2","16","60","0",8
744,2017-12-12,2017-12-08,2017-12-11,"2013","0","5","4","0",7
742,2017-12-10,2017-12-04,2017-12-10,"4066","0","2","63","0",7
741,2017-12-09,2017-11-30,2017-12-06,"1880","0","3","3","0",7
740,2017-12-08,2017-11-20,2017-12-07,"5021","3","16","17","0",7
739,2017-12-08,2017-12-05,2017-12-07,"1353","0","6","5","0",7
738,2017-12-07,2017-12-04,2017-12-06,"1504","0","1","10","0",7
745,2017-12-07,2017-11-16,2017-12-02,"1000","13","20","62","0",7
737,2017-12-05,2017-11-30,2017-12-05,"11936","0","16","14","0",7
736,2017-12-05,2017-12-01,2017-12-04,"2063","0","5","4","0",7
735,2017-12-04,2017-11-28,2017-12-01,"1010","0","4","7","0",7
734,2017-12-04,2017-11-27,2017-12-01,"2502","0","2","63","0",7
733,2017-12-02,2017-11-23,2017-11-29,"1888","0","3","3","0",7
732,2017-11-30,2017-11-22,2017-11-27,"1299","0","9","6","0",7
731,2017-11-30,2017-11-27,2017-11-29,"1006","2","4","12","0",8
743,2017-11-30,2017-11-20,2017-11-30,"5994","2","16","60","0",8
730,2017-11-29,2017-11-24,2017-11-28,"1938","0","13","47","0",7
729,2017-11-28,2017-11-21,2017-11-28,"10024","0","16","14","0",7
728,2017-11-27,2017-11-24,2017-11-27,"2003","0","5","4","0",7
727,2017-11-27,2017-11-04,2017-11-27,"5008","3","16","17","0",7
725,2017-11-27,2017-11-20,2017-11-24,"2508","0","2","63","0",7
726,2017-11-26,2017-11-13,2017-11-23,"1002","3","2","15","0",7
724,2017-11-25,2017-11-20,2017-11-23,"1225","0","3","3","0",7
723,2017-11-24,2017-11-21,2017-11-22,"1069","0","5","64","0",7
722,2017-11-21,2017-11-20,2017-11-21,"5044","0","16","14","0",7
721,2017-11-21,2017-11-20,2017-11-20,"1034","0","5","4","0",7
720,2017-11-20,2017-11-20,2017-11-20,"1011","0","1","10","0",7
719,2017-11-20,2017-11-20,2017-11-20,"1789","0","2","63","0",7
718,2017-11-18,2017-11-09,2017-11-15,"1842","0","3","3","0",7
717,2017-11-17,2017-11-14,2017-11-16,"1303","0","6","5","0",7
716,2017-11-17,2017-11-10,2017-11-15,"1382","0","1","1","0",7
715,2017-11-16,2017-10-16,2017-11-16,"5034","2","16","60","0",8
714,2017-11-14,2017-11-07,2017-11-11,"1005","4","1","70","0",7
713,2017-11-14,2017-11-10,2017-11-13,"2049","0","5","4","0",7
712,2017-11-13,2017-11-06,2017-11-10,"2506","0","2","63","0",7
711,2017-11-11,2017-11-02,2017-11-08,"1392","0","3","3","0",7
710,2017-11-10,2017-11-07,2017-11-09,"1002","4","2","27","0",7
709,2017-11-10,2017-11-06,2017-11-09,"1017","2","2","63","0",8
708,2017-11-09,2017-11-06,2017-11-08,"1505","0","1","10","0",7
707,2017-11-07,2017-11-03,2017-11-06,"2023","0","5","4","0",7
706,2017-11-06,2017-10-27,2017-11-06,"10012","0","16","14","0",7
705,2017-11-06,2017-10-30,2017-11-03,"2005","0","2","63","0",7
704,2017-11-05,2017-11-02,2017-11-03,"1033","2","5","4","0",8
703,2017-11-04,2017-10-26,2017-10-30,"1476","0","3","3","0",7
702,2017-11-01,2017-10-17,2017-10-26,"1011","3","2","15","0",7
701,2017-11-01,2017-10-23,2017-10-26,"1005","13","20","62","0",7
700,2017-11-01,2017-10-23,2017-10-27,"2500","0","2","2","0",7
699,2017-10-30,2017-10-27,2017-10-28,"1024","0","5","4","0",7
698,2017-10-28,2017-10-19,2017-10-25,"2296","0","3","3","0",7
697,2017-10-27,2017-10-24,2017-10-26,"1325","0","6","5","0",7
696,2017-10-25,2017-10-07,2017-10-19,"1454","0","9","6","0",7
695,2017-10-25,2017-10-16,2017-10-20,"2503","0","2","2","0",7
694,2017-10-24,2017-10-23,2017-10-23,"1002","0","5","4","0",7
693,2017-10-23,2017-10-09,2017-10-13,"1002","16","5","80","0",7
692,2017-10-21,2017-10-12,2017-10-18,"2304","0","3","3","0",7
691,2017-10-20,2017-10-16,2017-10-18,"1026","0","1","1","0",7
690,2017-10-19,2017-10-13,2017-10-18,"1004","2","4","12","0",8
689,2017-10-19,2017-10-12,2017-10-18,"1005","0","4","7","0",7
688,2017-10-18,2017-10-09,2017-10-13,"2501","0","2","2","0",7
687,2017-10-16,2017-10-13,2017-10-16,"2011","0","5","4","0",7
686,2017-10-14,2017-10-05,2017-10-11,"1960","0","3","3","0",7
685,2017-10-13,2017-09-25,2017-10-13,"5043","2","16","60","0",8
684,2017-10-13,2017-09-25,2017-10-13,"5073","9","16","59","0",7
683,2017-10-13,2017-10-10,2017-10-12,"1180","0","6","5","0",7
682,2017-10-12,2017-10-11,2017-10-12,"1001","9","6","5","0",7
681,2017-10-12,2017-10-09,2017-10-11,"1506","0","1","10","0",7
680,2017-10-11,2017-10-02,2017-10-06,"2001","0","2","2","0",7
679,2017-10-10,2017-09-20,2017-10-10,"5031","3","16","17","0",7
678,2017-10-10,2017-10-06,2017-10-09,"2015","0","5","4","0",7
677,2017-10-09,2017-10-04,2017-10-06,"1005","9","5","4","0",7
676,2017-10-08,2017-09-26,2017-10-05,"1002","3","2","15","0",7
675,2017-10-07,2017-09-28,2017-10-04,"1490","0","3","3","0",7
674,2017-10-06,2017-10-02,2017-10-05,"1083","9","6","5","0",7
673,2017-10-05,2017-10-02,2017-10-04,"1002","9","1","10","0",7
672,2017-10-04,2017-09-25,2017-09-29,"2005","0","2","2","0",7
670,2017-10-02,2017-09-24,2017-10-01,"4570","9","16","59","0",7
671,2017-10-01,2017-09-27,2017-09-28,"1071","0","5","4","0",7
669,2017-09-30,2017-09-25,2017-09-27,"1038","0","3","3","0",7
668,2017-09-29,2017-09-26,2017-09-28,"1425","0","6","5","0",7
667,2017-09-28,2017-09-26,2017-09-27,"1004","9","1","39","0",7
666,2017-09-22,2017-09-14,2017-09-21,"1994","0","3","3","0",7
665,2017-09-22,2017-09-21,2017-09-22,"2000","0","5","4","0",7
664,2017-09-22,2017-09-18,2017-09-21,"2006","0","2","2","0",7
663,2017-09-22,2017-09-15,2017-09-22,"10049","0","16","14","0",7
662,2017-09-21,2017-09-20,2017-09-21,"1725","0","6","5","0",7
661,2017-09-21,2017-09-15,2017-09-19,"1862","0","13","47","0",7
660,2017-09-21,2017-09-14,2017-09-20,"1004","0","4","7","0",7
659,2017-09-19,2017-09-12,2017-09-19,"10021","0","16","14","0",7
658,2017-09-19,2017-09-06,2017-09-14,"1083","0","9","6","0",7
657,2017-09-19,2017-09-11,2017-09-15,"2501","0","2","2","0",7
656,2017-09-18,2017-09-15,2017-09-18,"2042","0","5","4","0",7
655,2017-09-18,2017-09-10,2017-09-12,"1042","0","7","41","0",7
654,2017-09-16,2017-09-07,2017-09-13,"1888","0","3","3","0",7
653,2017-09-15,2017-09-12,2017-09-14,"1383","0","6","5","0",7
652,2017-09-14,2017-09-12,2017-09-13,"1503","0","1","10","0",7
651,2017-09-14,2017-09-07,2017-09-11,"1001","11","1","46","0",7
650,2017-09-13,2017-09-08,2017-09-12,"2000","0","13","47","0",7
649,2017-09-13,2017-09-04,2017-09-08,"2505","0","2","2","0",7
648,2017-09-12,2017-09-01,2017-09-08,"1048","10","13","26","0",7
647,2017-09-12,2017-09-05,2017-09-12,"10033","0","16","14","0",7
646,2017-09-12,2017-09-06,2017-09-09,"1000","3","1","16","0",7
645,2017-09-11,2017-09-08,2017-09-11,"2054","0","5","4","0",7
644,2017-09-11,2017-09-03,2017-09-06,"1045","0","7","41","0",7
643,2017-09-09,2017-08-31,2017-09-06,"1869","0","3","3","0",7
642,2017-09-08,2017-09-04,2017-09-07,"2001","0","2","2","0",7
641,2017-09-08,2017-09-05,2017-09-07,"1378","0","6","5","0",7
640,2017-09-07,2017-09-04,2017-09-06,"1503","0","1","10","0",7
639,2017-09-07,2017-08-30,2017-09-05,"1001","9","1","39","0",7
638,2017-09-07,2017-08-31,2017-09-06,"1012","0","4","7","0",7
637,2017-09-06,2017-08-22,2017-08-31,"1043","0","9","6","0",7
636,2017-09-06,2017-09-04,2017-09-06,"1617","0","13","47","0",7
635,2017-09-06,2017-08-28,2017-09-01,"2503","0","2","2","0",7
634,2017-09-05,2017-08-29,2017-09-05,"10134","0","16","14","0",7
633,2017-09-04,2017-09-01,2017-09-04,"2048","0","5","4","0",7
631,2017-09-04,2017-08-24,2017-08-28,"1049","0","7","41","0",7
632,2017-09-03,2017-08-22,2017-08-30,"1005","3","2","15","0",7
630,2017-09-03,2017-08-29,2017-08-31,"1000","10","1","28","0",7
629,2017-09-02,2017-08-24,2017-08-30,"1889","0","3","3","0",7
628,2017-09-01,2017-08-29,2017-08-31,"1309","0","6","5","0",7
627,2017-08-31,2017-08-28,2017-08-30,"1411","0","1","10","0",7
626,2017-08-30,2017-08-18,2017-08-26,"1003","9","14","58","0",7
625,2017-08-30,2017-08-25,2017-08-29,"2029","0","13","47","0",7
624,2017-08-30,2017-08-21,2017-08-25,"2503","0","2","2","0",7
623,2017-08-29,2017-08-22,2017-08-29,"10112","0","16","14","0",7
622,2017-08-29,2017-08-25,2017-08-28,"2034","0","5","4","0",7
621,2017-08-26,2017-08-17,2017-08-23,"1979","0","3","3","0",7
620,2017-08-25,2017-08-22,2017-08-24,"1283","0","6","5","0",7
619,2017-08-25,2017-08-21,2017-08-23,"1035","0","1","1","0",7
618,2017-08-24,2017-08-18,2017-08-22,"1520","0","13","47","0",7
617,2017-08-23,2017-08-14,2017-08-18,"2501","0","2","2","0",7
616,2017-08-22,2017-08-04,2017-08-17,"1421","0","9","6","0",7
615,2017-08-22,2017-08-15,2017-08-22,"10088","0","16","14","0",7
614,2017-08-22,2017-08-18,2017-08-21,"2036","0","5","4","0",7
613,2017-08-19,2017-08-10,2017-08-16,"1426","0","3","3","0",7
612,2017-08-17,2017-08-11,2017-08-15,"1538","0","13","47","0",7
611,2017-08-16,2017-08-08,2017-08-15,"1007","0","4","7","0",7
610,2017-08-16,2017-08-07,2017-08-11,"2507","0","2","2","0",7
609,2017-08-15,2017-08-08,2017-08-15,"10259","0","16","14","0",7
608,2017-08-15,2017-08-11,2017-08-14,"2025","0","5","4","0",7
607,2017-08-12,2017-08-03,2017-08-09,"1886","0","3","3","0",7
606,2017-08-11,2017-08-08,2017-08-10,"1352","0","6","5","0",7
605,2017-08-10,2017-08-08,2017-08-09,"1003","9","1","39","0",7
604,2017-08-10,2017-08-04,2017-08-08,"1513","0","13","47","0",7
603,2017-08-09,2017-08-09,2017-08-09,"1000","9","5","4","0",7
602,2017-08-09,2017-08-07,2017-08-08,"1505","0","1","10","0",7
601,2017-08-09,2017-07-31,2017-08-04,"2503","0","2","2","0",7
600,2017-08-08,2017-08-01,2017-08-08,"10226","0","16","14","0",7
599,2017-08-07,2017-08-04,2017-08-07,"2046","0","5","4","0",7
598,2017-08-05,2017-07-27,2017-08-02,"2453","0","3","3","0",7
597,2017-08-04,2017-07-24,2017-07-28,"1000","16","5","80","0",7
596,2017-08-03,2017-07-28,2017-08-01,"2000","0","13","47","0",7
595,2017-08-02,2017-07-24,2017-07-28,"2501","0","2","2","0",7
594,2017-08-01,2017-07-18,2017-07-27,"1007","3","2","15","0",7
593,2017-08-01,2017-07-25,2017-08-01,"10122","0","16","14","0",7
592,2017-08-01,2017-07-28,2017-07-31,"2046","0","5","4","0",7
591,2017-07-29,2017-07-20,2017-07-26,"1921","0","3","3","0",7
590,2017-07-28,2017-07-25,2017-07-26,"1004","0","1","1","0",7
589,2017-07-27,2017-07-21,2017-07-25,"2000","0","13","47","0",7
588,2017-07-26,2017-06-27,2017-07-26,"5076","3","16","17","0",7
587,2017-07-26,2017-07-17,2017-07-21,"2507","0","2","2","0",7
586,2017-07-25,2017-07-18,2017-07-25,"10208","0","16","14","0",7
585,2017-07-25,2017-07-21,2017-07-24,"2009","0","5","4","0",7
584,2017-07-23,2017-06-30,2017-07-14,"1608","8","5","57","0",7
583,2017-07-22,2017-07-13,2017-07-19,"2349","0","3","3","0",7
582,2017-07-21,2017-07-18,2017-07-20,"1277","0","6","5","0",7
581,2017-07-19,2017-07-06,2017-07-17,"1002","11","11","19","0",8
580,2017-07-19,2017-07-10,2017-07-14,"2502","0","2","2","0",7
579,2017-07-18,2017-07-01,2017-07-12,"1403","0","9","6","0",7
578,2017-07-18,2017-07-11,2017-07-18,"10171","0","16","14","0",7
577,2017-07-18,2017-07-14,2017-07-17,"2026","0","5","4","0",7
576,2017-07-15,2017-07-06,2017-07-12,"1263","0","3","3","0",7
575,2017-07-13,2017-07-10,2017-07-12,"1535","0","13","47","0",7
574,2017-07-13,2017-07-07,2017-07-11,"1047","0","17","13","0",7
573,2017-07-11,2017-07-04,2017-07-11,"10170","0","16","14","0",7
572,2017-07-11,2017-07-07,2017-07-10,"2009","0","5","4","0",7
571,2017-07-11,2017-07-03,2017-07-07,"2501","0","2","2","0",7
570,2017-07-08,2017-06-30,2017-07-05,"1878","0","3","3","0",7
569,2017-07-07,2017-07-04,2017-07-06,"1321","0","6","5","0",7
568,2017-07-06,2017-07-03,2017-07-05,"1500","0","1","10","0",7
567,2017-07-06,2017-06-29,2017-07-05,"1009","0","4","7","0",7
566,2017-07-06,2017-06-22,2017-06-29,"1003","3","2","15","0",7
565,2017-07-05,2017-06-26,2017-06-30,"2503","0","2","2","0",7
564,2017-07-04,2017-06-27,2017-07-04,"10149","0","16","14","0",7
563,2017-07-03,2017-06-30,2017-07-03,"2044","0","5","4","0",7
562,2017-07-01,2017-06-22,2017-06-24,"936","0","3","3","0",7
561,2017-06-29,2017-06-26,2017-06-28,"2000","0","13","47","0",7
560,2017-06-29,2017-06-23,2017-06-26,"1052","0","17","13","0",7
559,2017-06-28,2017-06-19,2017-06-23,"2502","0","2","2","0",7
558,2017-06-27,2017-06-20,2017-06-27,"10153","0","16","14","0",7
557,2017-06-27,2017-06-23,2017-06-26,"2056","0","5","4","0",7
556,2017-06-24,2017-06-16,2017-06-21,"1363","0","3","3","0",7
555,2017-06-23,2017-06-19,2017-06-22,"1523","0","13","43","0",7
554,2017-06-23,2017-06-20,2017-06-22,"1261","0","6","5","0",7
553,2017-06-22,2017-06-14,2017-06-19,"1000","11","1","46","0",7
552,2017-06-22,2017-06-12,2017-06-17,"1000","14","1","30","0",7
551,2017-06-22,2017-06-12,2017-06-17,"1000","16","1","30","0",7
550,2017-06-22,2017-06-12,2017-06-17,"1000","13","1","30","0",7
549,2017-06-21,2017-06-15,2017-06-19,"1000","4","1","45","0",7
548,2017-06-21,2017-06-12,2017-06-16,"2505","0","2","2","0",7
547,2017-06-20,2017-06-01,2017-06-15,"1437","0","9","6","0",7
546,2017-06-20,2017-06-17,2017-06-20,"10091","0","16","14","0",7
545,2017-06-20,2017-06-16,2017-06-19,"2040","0","5","4","0",7
544,2017-06-17,2017-06-08,2017-06-13,"2054","0","3","3","0",7
543,2017-06-17,2017-05-30,2017-06-17,"4542","3","16","17","0",7
542,2017-06-16,2017-06-12,2017-06-13,"1018","0","1","1","0",7
541,2017-06-15,2017-06-09,2017-06-12,"1054","0","17","13","0",7
540,2017-06-13,2017-06-06,2017-06-13,"10076","0","16","14","0",7
539,2017-06-13,2017-06-06,2017-06-09,"2004","0","2","2","0",7
538,2017-06-12,2017-06-09,2017-06-12,"2051","0","5","4","0",7
537,2017-06-10,2017-06-01,2017-06-07,"1398","0","3","3","0",7
536,2017-06-08,2017-06-06,2017-06-07,"1503","0","1","10","0",7
535,2017-06-07,2017-05-29,2017-06-02,"2501","0","2","2","0",7
534,2017-06-06,2017-05-30,2017-06-06,"10084","0","16","14","0",7
533,2017-06-06,2017-06-02,2017-06-06,"2037","0","5","4","0",7
532,2017-06-03,2017-05-24,2017-05-31,"1838","0","3","3","0",7
531,2017-06-02,2017-05-29,2017-05-31,"2040","0","13","43","0",7
530,2017-06-02,2017-05-30,2017-06-01,"1301","0","6","5","0",7
529,2017-06-01,2017-05-26,2017-05-31,"1016","0","4","7","0",7
528,2017-06-01,2017-05-26,2017-05-29,"1093","0","17","13","0",7
527,2017-05-31,2017-05-22,2017-05-26,"2001","0","2","2","0",7
526,2017-05-30,2017-05-16,2017-05-24,"1001","3","2","15","0",7
525,2017-05-30,2017-05-26,2017-05-29,"7563","0","16","14","0",7
524,2017-05-29,2017-05-26,2017-05-29,"2053","0","5","4","0",7
523,2017-05-27,2017-05-18,2017-05-23,"1703","0","3","3","0",7
522,2017-05-27,2017-05-18,2017-05-23,"1000","9","5","4","0",7
521,2017-05-26,2017-05-05,2017-05-19,"1457","0","9","6","0",7
520,2017-05-23,2017-05-17,2017-05-20,"1000","3","1","16","0",7
519,2017-05-23,2017-05-18,2017-05-22,"7539","0","16","14","0",7
518,2017-05-23,2017-05-15,2017-05-19,"2502","0","2","2","0",7
517,2017-05-22,2017-05-19,2017-05-22,"2042","0","5","4","0",7
516,2017-05-21,2017-05-11,2017-05-17,"2413","0","3","3","0",7
515,2017-05-19,2017-05-15,2017-05-17,"2000","0","13","43","0",7
514,2017-05-19,2017-05-03,2017-05-19,"3500","3","16","17","0",7
513,2017-05-19,2017-05-16,2017-05-18,"1344","0","6","5","0",7
512,2017-05-19,2017-05-16,2017-05-17,"1017","0","1","1","0",7
511,2017-05-18,2017-05-12,2017-05-14,"1049","0","17","13","0",7
510,2017-05-17,2017-05-08,2017-05-12,"2506","0","2","2","0",7
509,2017-05-16,2017-05-11,2017-05-16,"7560","0","16","14","0",7
508,2017-05-16,2017-05-12,2017-05-15,"2037","0","5","4","0",7
507,2017-05-14,2017-05-04,2017-05-10,"1873","0","3","3","0",7
506,2017-05-12,2017-05-08,2017-05-11,"2010","0","13","43","0",7
505,2017-05-12,2017-05-06,2017-05-11,"5031","10","16","44","0",7
504,2017-05-11,2017-05-08,2017-05-11,"2402","10","6","5","0",7
503,2017-05-11,2017-05-08,2017-05-10,"1500","0","1","10","0",7
502,2017-05-11,2017-05-08,2017-05-10,"1017","10","13","26","0",8
501,2017-05-10,2017-05-02,2017-05-05,"2004","0","2","2","0",7
500,2017-05-09,2017-05-03,2017-05-08,"1139","10","5","4","0",7
499,2017-05-09,2017-05-05,2017-05-09,"7518","0","16","14","0",7
498,2017-05-09,2017-04-27,2017-05-02,"1957","0","13","43","0",7
497,2017-05-09,2017-05-05,2017-05-08,"2067","0","5","4","0",7
496,2017-05-07,2017-04-27,2017-05-03,"1935","0","3","3","0",7
495,2017-05-06,2017-04-18,2017-04-28,"1001","9","2","36","0",7
494,2017-05-05,2017-05-02,2017-05-04,"1032","10","6","5","0",7
493,2017-05-04,2017-05-02,2017-05-04,"1814","15","6","5","0",8
492,2017-05-04,2017-05-02,2017-05-03,"1000","10","1","11","0",7
491,2017-05-04,2017-04-30,2017-05-03,"1004","0","4","7","0",7
490,2017-05-04,2017-04-28,2017-05-02,"1059","0","17","13","0",7
489,2017-05-03,2017-04-19,2017-04-27,"1002","3","2","15","0",7
488,2017-05-03,2017-04-24,2017-04-28,"2502","0","2","2","0",7
487,2017-05-02,2017-04-28,2017-05-02,"2035","0","5","4","0",7
486,2017-05-02,2017-04-25,2017-05-02,"7566","0","16","14","0",7
485,2017-04-30,2017-04-20,2017-04-26,"2439","0","3","3","0",7
484,2017-04-29,2017-04-26,2017-04-28,"1004","15","5","4","0",8
483,2017-04-28,2017-04-20,2017-04-25,"1018","10","2","42","0",7
482,2017-04-28,2017-04-25,2017-04-27,"1328","0","6","5","0",7
481,2017-04-27,2017-04-25,2017-04-26,"1003","15","1","11","0",8
480,2017-04-27,2017-04-24,2017-04-26,"1001","15","6","5","0",8
479,2017-04-26,2017-04-18,2017-04-21,"2002","0","2","2","0",7
478,2017-04-25,2017-04-01,2017-04-13,"1407","0","9","6","0",7
477,2017-04-25,2017-04-19,2017-04-25,"7557","0","16","14","0",7
476,2017-04-25,2017-04-12,2017-04-19,"1051","10","13","26","0",8
475,2017-04-25,2017-04-21,2017-04-24,"2041","0","5","4","0",7
474,2017-04-23,2017-04-18,2017-04-20,"1003","10","1","28","0",7
473,2017-04-23,2017-04-13,2017-04-19,"1412","0","3","3","0",7
472,2017-04-21,2017-04-04,2017-04-20,"5015","10","16","14","0",7
471,2017-04-21,2017-04-18,2017-04-19,"934","0","1","1","0",7
470,2017-04-20,2017-04-18,2017-04-19,"1002","15","1","39","0",8
469,2017-04-20,2017-04-13,2017-04-18,"1056","0","17","13","0",7
468,2017-04-19,2017-04-09,2017-04-17,"7549","0","16","14","0",7
467,2017-04-19,2017-04-10,2017-04-13,"2007","0","2","2","0",7
466,2017-04-19,2017-04-14,2017-04-18,"2038","0","5","4","0",7
465,2017-04-16,2017-04-06,2017-04-12,"2436","0","3","3","0",7
464,2017-04-14,2017-04-05,2017-04-11,"1005","16","5","4","0",7
463,2017-04-13,2017-04-10,2017-04-12,"1502","0","1","10","0",7
462,2017-04-11,2017-03-30,2017-04-04,"1000","10","5","4","0",7
461,2017-04-11,2017-04-04,2017-04-10,"7544","0","16","14","0",7
460,2017-04-11,2017-04-03,2017-04-07,"2502","0","2","2","0",7
459,2017-04-10,2017-04-07,2017-04-10,"2030","0","5","4","0",7
